"state","county","loaccgro","fasfoo","relprimilk","diab","obesrate","fitplace","povrate","medinc"
"TX","Montague",16.532296,0.566543,1.095938,10.7,25.9,0.051504,15.2,49653
"TX","Montgomery",20.684636,0.549189,1.01769,10.1,24.5,0.071298,10.1,72428
"TX","Moore",28.76252,0.812714,1.095938,9,29.9,0,14.4,49345
"TX","Morris",1.672161,0.470847,1.095938,11.1,30,0,19.5,37236
"TX","Motley",18.453749,1.734605,1.095938,13,26.8,0,17,40575
"TX","Nacogdoches",29.12958,0.459411,1.095938,11.3,32.2,0.076569,24.5,39556
"TX","Navarro",24.738548,0.456479,1.01769,10.1,28.4,0.062247,19.6,41047
"TX","Newton",26.556298,0.070731,1.095938,11.7,28,0,21.2,40345
"TX","Nolan",23.821979,0.927582,1.095938,10.4,29,0,20,40052
"TX","Nueces",32.585062,0.788836,1.095938,9.9,33.6,0.070181,19.9,50188
"TX","Ochiltree",9.530323,1.301357,1.095938,8.2,28.7,0.092954,8.8,67136
"TX","Oldham",100,1.449275,1.095938,9.3,29.3,0,13.4,53797
"TX","Orange",25.407114,0.35957,1.095938,8.9,29.5,0.0839,16.1,51156
"TX","Palo Pinto",37.817627,0.960991,1.01769,12,29.4,0.035592,18.6,42932
"TX","Panola",22.145417,0.336573,1.095938,10.9,30.7,0,15.1,50057
"TX","Parker",17.561996,0.511513,1.01769,10.5,29,0.056835,9.4,67545
"TX","Parmer",48.33652,0.201857,1.095938,9.4,29.4,0.100929,14.5,46827
"TX","Pecos",19.168773,0.880891,1.095938,9.8,28.6,0,18.1,45839
"TX","Polk",20.175102,0.412335,1.01769,10.8,29.4,0.021702,17.2,42746
"TX","Potter",20.944498,0.904404,1.095938,8.9,31,0.073997,22.4,40353
"TX","Presidio",69.453897,1.00344,1.095938,10.3,26.1,0.143349,22.4,33218
"TX","Randall",12.259163,0.506941,1.095938,8.2,26.6,0.070192,8.5,62080
"TX","Reagan",6.366388,0.798935,1.095938,8.9,27.7,0,8.8,65948
"TX","Real",100,0.889944,1.003679,12.1,27.6,0.296648,19.4,34031
"TX","Red River",46.381973,0.56243,1.095938,11.9,30.7,0,20.2,36347
"TX","Reeves",22.050413,0.836295,1.095938,8.1,28.3,0,19.3,44470
"TX","Refugio",19.810384,1.09559,1.01769,10.9,28.4,0,15.4,45562
"TX","Roberts",90.763092,1.077586,1.095938,10.3,26.6,0,6.7,71859
"TX","Robertson",32.262607,0.787879,1.095938,10.9,29.8,0.181818,16.6,53635
"TX","Rockwall",20.219058,0.83135,1.01769,8.9,25.3,0.125272,6,92150
"TX","Runnels",27.415643,0.864055,1.095938,11.5,26.8,0,18.5,39404
"TX","Rusk",25.705053,0.445079,1.095938,10.8,30.8,0.03709,16.6,49347
"TX","Sabine",15.889299,0.57971,1.095938,13.2,27.8,0,19.7,36813
"TX","San Augustine",4.502495,0.232288,1.095938,13.7,32.3,0,24.3,33156
"TX","San Jacinto",8.144463,0.22141,1.01769,12.6,28.1,0,18.1,42371
"TX","San Patricio",20.971793,0.508107,1.095938,10.5,33,0.044833,15.5,52952
"TX","San Saba",30.532974,1.600854,1.095938,11.4,27.4,0,18.9,42559
"TX","Schleicher",10.531833,0,1.095938,9.8,27.5,0,13.4,53886
"TX","Scurry",29.075754,0.692521,1.095938,9.1,26.2,0.11542,12.7,57385
"TX","Shackelford",14.384655,0.897398,1.095938,10.4,28.3,0,13.1,51685
"TX","Shelby",13.996677,0.548697,1.095938,11.7,31.2,0.078385,19.8,41519
"TX","Sherman",24.748618,0.648508,1.095938,10,27.5,0,12.8,54010
"TX","Smith",16.680571,0.6443,1.095938,10.2,29.6,0.127946,16,49364
"TX","Somervell",0,0.805153,1.01769,10.7,27.6,0,12.1,58040
"TX","Starr",44.953855,0.381225,1.095938,8.4,29.6,0.015884,30.9,28292
"TX","Stephens",22.783694,0.956938,1.095938,10,27,0,18.2,45410
"TX","Sterling",100,0,1.095938,10.1,27.4,0,11.6,62759
"TX","Stonewall",14.86655,1.425517,1.095938,12,27,0,14.5,45928
"TX","Sutton",10.870392,1.258812,1.003679,9.8,26.6,0,12.5,60310
"TX","Swisher",18.359506,0.791452,1.095938,9.9,27.7,0,21.6,40584
"TX","Tarrant",25.632622,0.613254,1.01769,11,29.1,0.069396,13.1,60735
"TX","Taylor",28.000275,0.577166,1.095938,9.2,30.8,0.096194,14.8,47388
"TX","Terrell",100,0,1.095938,10.6,26.8,0,16.7,43815
"TX","Terry",37.177495,0.627993,1.095938,9.8,29.2,0.078499,22.5,43357
"TX","Throckmorton",100,2.487562,1.095938,11.3,26.8,0,13.6,43225
"TX","Titus",11.841024,0.707562,1.095938,9.5,30.9,0.061527,20.1,41538
"TX","Tom Green",40.589479,0.711786,1.095938,10.1,27.6,0.094333,15.6,47756
"TX","Travis",26.188949,0.823528,1.003679,6.4,20.3,0.152023,13.2,65244
"TX","Trinity",3.040563,0.281215,1.095938,11.5,27.4,0,19.5,37213
"TX","Tyler",53.58062,0.373518,1.095938,12.3,31,0,19.9,40820
"TX","Upshur",11.847589,0.297368,1.095938,10.7,29.6,0.024781,15.5,45494
"TX","Upton",33.412822,0.868558,1.095938,9.6,26.9,0,13.5,57085
"TX","Uvalde",43.434254,0.848176,1.003679,10.5,30,0.036877,20.7,37700
"TX","Val Verde",40.12413,0.428799,1.003679,8.7,30,0.040838,22.1,42465
"TX","Van Zandt",9.657455,0.680401,1.01769,10.8,30.2,0,15.9,47252
"TX","Victoria",28.076699,0.72463,1.01769,10.3,34.3,0.120772,13.6,55406
"TX","Walker",33.648506,0.501512,1.01769,9,29.7,0.042987,22.7,41429
"TX","Waller",15.028908,0.234942,1.01769,12,33.6,0,16,50746
"TX","Ward",10.735164,1.290323,1.095938,9.7,28.5,0,12.8,57570
"TX","Washington",9.516921,0.842093,1.01769,11.8,29.6,0.087113,14.5,51879
"TX","Webb",22.474795,0.442489,1.095938,8.6,31.3,0.041249,30.5,39237
"TX","Wharton",15.582463,0.558686,1.01769,10.2,31.9,0.097163,17.2,45198
"TX","Wheeler",11.466694,2.625131,1.095938,10.8,27.8,0.175009,12.9,51114
"TX","Wichita",36.989829,0.732877,1.095938,12.3,31.1,0.060443,18.9,45430
"TX","Wilbarger",27.29621,0.616665,1.095938,11,28,0.077083,16.5,43073
"TX","Willacy",13.787294,0.365247,1.095938,8.3,27.6,0,35.4,30287
"TX","Williamson",33.696625,0.547777,1.003679,7.4,31.1,0.094021,6.6,78531
"TX","Wilson",4.373065,0.560321,1.003679,9.7,31.4,0.043102,9.4,68805
"TX","Winkler",0.882119,0.511444,1.095938,8.7,27.7,0,13.3,55331
"TX","Wise",5.951673,0.486713,1.01769,10.4,30.9,0.016224,12.1,58367
"TX","Wood",7.67846,0.700084,1.01769,11.7,30.1,0.046672,16.6,45753
"TX","Yoakum",19.829331,1.086169,1.095938,8.6,26.7,0,11.1,59752
"TX","Young",33.11052,0.871935,1.095938,10.9,27.1,0.054496,15,49079
"TX","Zapata",43.27066,0.488861,1.095938,8.3,26.3,0,30.9,35754
"TX","Zavala",31.70358,0.733676,1.003679,8.7,27.4,0,32,27711
"UT","Beaver",14.352573,0.928649,0.721986,7.9,25.7,0,11.2,50492
"UT","Box Elder",20.199833,0.349392,0.721986,9.9,33.5,0.116464,8.4,58380
"UT","Cache",33.516074,0.346451,0.721986,5.6,21.8,0.09295,16,51951
"UT","Carbon",28.229404,0.580833,0.721986,9.6,26.6,0.048403,16.3,47894
"UT","Daggett",99.999999,1.79051,0.721986,10.1,26.1,0,8,57368
"UT","Davis",30.83623,0.360943,0.721986,7.4,25,0.069762,6.9,72268
"UT","Duchesne",27.664255,0.539745,0.721986,8,27.6,0.196271,11,63149
"UT","Emery",4.047201,0.282194,0.721986,8.7,25.8,0,10.4,54086
"UT","Garfield",59.866546,2.18949,0.721986,9.7,32.5,0,11.2,45509
"UT","Grand",21.913178,3.075618,0.721986,7.8,22.3,0.106056,13,44858
"UT","Iron",29.910562,0.634665,0.721986,6.8,23.3,0.084622,18.3,45118
"UT","Juab",43.004044,0.667557,0.721986,10.2,28,0,10.5,55201
"UT","Kane",43.760367,2.20568,0.721986,9.8,26.1,0.27571,11.3,47530
"UT","Millard",40.183543,0.475964,0.721986,9.3,31.3,0,13.1,52206
"UT","Morgan",0.409809,0.377074,0.721986,8.3,22,0,4.8,81358
"UT","Piute",100,0.673854,0.721986,10.1,26.1,0,17.3,39507
"UT","Rich",99.999999,0.87222,0.721986,8.7,26.4,0,9.1,58645
"UT","Salt Lake",8.852497,0.622858,0.721986,7.2,25.4,0.095261,10.8,65549
"UT","San Juan",57.065521,0.590125,0.721986,10.6,26.7,0,28.5,39305
"UT","Sanpete",9.049865,0.316045,0.721986,7.9,25.4,0,17.2,46929
"UT","Sevier",2.998642,0.577673,0.721986,9.5,29.9,0.048139,14,48711
"UT","Summit",26.977418,2.045774,0.721986,4.2,14.4,0.281294,6.2,93235
"UT","Tooele",33.65245,0.308452,0.721986,9.2,31.7,0.032469,7.2,67938
"UT","Uintah",24.624637,0.461117,0.721986,8,27.6,0.108498,9.9,67561
"UT","Utah",23.593325,0.335131,0.721986,5.5,24.4,0.078435,12.5,65425
"UT","Wasatch",4.710307,0.577326,0.721986,6.5,23,0.036083,6.9,75112
"UT","Washington",26.573434,0.651539,0.721986,7.8,23.7,0.131624,13.2,54398
"UT","Wayne",36.321282,2.570694,0.721986,8.5,22.8,0,15,41596
"UT","Weber",25.207563,0.544755,0.721986,8.3,28.4,0.058218,12.4,58786
"VA","Accomack",5.127054,1.090215,1.062503,13.6,34.7,0.060568,20.4,38690
"VA","Albemarle",15.437668,0.602934,1.062503,7.6,22.6,0.133985,9.5,71293
"VA","Alleghany",13.277351,0.442478,1.082025,11,33,0,18.2,45210
"VA","Amelia",16.46386,0.311163,1.062503,11.8,29,0,11.1,53078
"VA","Amherst",16.792347,0.46815,1.082025,12.7,29.4,0.03121,15,48646
"VA","Appomattox",2.220026,0.458145,1.082025,11.6,29.3,0.196348,14.2,49461
"VA","Arlington",2.160176,1.075326,1.16363,4.2,16.1,0.207132,7.1,104354
"VA","Augusta",13.129771,0.338469,1.062503,11.6,34,0.054155,9.3,56867
"VA","Bath",22.244136,0.876616,1.082025,10.9,28.7,0,10.3,44401
"VA","Bedford",9.801451,0.483136,1.082025,11.1,33.1,0.052231,9.1,54153
"VA","Bland",19.158186,0.150943,1.082025,10,30.9,0,13.6,44727
"VA","Botetourt",34.993928,0.664653,1.082025,11.1,25.6,0.060423,7.4,62591
"VA","Bristol",27.158686,1.74581,1.082025,10.5,27.3,0.116387,19.3,38745
"VA","Brunswick",20.107449,0.303067,1.062503,12,35.9,0.060613,22.1,39748
"VA","Buckingham",8.419685,0.177378,1.062503,14.3,33.5,0,20.2,43774
"VA","Buena Vista",91.773545,0.454339,1.082025,9.7,25.9,0.151446,17.3,38962
"VA","Campbell",14.691429,0.455498,1.082025,11,31.5,0.127539,11.7,46938
"VA","Caroline",4.795847,0.436564,1.062503,10.5,29.6,0.067164,12,54696
"VA","Carroll",4.797179,0.506397,1.082025,12.3,29.1,0.03376,15,42790
"VA","Charles City",2.298386,0.284779,1.062503,14.2,35.2,0,11.6,51645
"VA","Charlotte",33.694082,0.408998,1.082025,12,33.5,0,19.2,37819
"VA","Charlottesville",7.343023,2.895181,1.062503,8.3,25.9,0.197399,20.7,54876
"VA","Chesapeake",20.301587,0.788444,1.062503,10.2,32.3,0.124266,9.7,67296
"VA","Chesterfield",36.500062,0.652634,1.062503,9.1,26,0.126316,6.9,75107
"VA","Clarke",1.266702,0.55467,1.16363,10.7,26.8,0,8.4,71789
"VA","Colonial Heights",18.37177,1.861147,1.062503,11.6,26.8,0.169195,10.6,45283
"VA","Covington",20.806841,1.551189,1.082025,10.7,26.4,0.172354,18.3,35374
"VA","Craig",11.237889,0.382117,1.082025,10.7,27.8,0,11.9,47832
"VA","Culpeper",5.639099,0.569499,1.16363,10.6,31.8,0.101696,10.2,63728
"VA","Cumberland",55.181773,0.305281,1.062503,13.8,32.1,0,19.6,40958
"VA","Danville",12.999082,1.083781,1.082025,15.3,34.1,0.212044,23.5,32369
"VA","Dinwiddie",27.421219,0.28716,1.062503,11.4,32.7,0.035895,12.4,52694
"VA","Emporia",0.944627,2.380081,1.062503,13.4,29.7,0.183083,22.5,33904
"VA","Essex",23.48793,0.990723,1.062503,14.1,32.7,0.180131,15.5,47427
"VA","Fairfax",19.002443,0.661077,1.16363,6.2,20.3,0.131864,6.2,112844
"VA","Fairfax",2.676485,3.471797,1.16363,7.5,21.8,0.571825,7.3,99671
"VA","Fauquier",12.589946,0.615403,1.16363,10.3,25.5,0.131872,6.8,89610
"VA","Floyd",27.541805,0.770317,1.082025,9.5,26.5,0.064193,11.9,48448
"VA","Fluvanna",24.83678,0.383259,1.062503,11.1,27.6,0.076652,7.8,65899
"VA","Franklin",14.868478,0.532311,1.082025,11.1,28.4,0.124206,13.1,49117
"VA","Franklin",58.554291,1.524748,1.062503,14.9,34.4,0,19.4,36004
"VA","Frederick",20.749047,0.558408,1.16363,9.3,31.7,0.084975,7.7,69991
"VA","Fredericksburg",8.709297,2.892416,1.16363,8.9,28.8,0.176367,15.9,50710
"VA","Galax",2.925988,1.996008,1.082025,10.8,26,0,24.2,32829
"VA","Giles",0.884599,0.654178,1.082025,10.6,30.3,0,10.6,46727
"VA","Gloucester",10.21492,0.646186,1.062503,11.1,34.5,0.161547,9.3,63742
"VA","Goochland",15.247436,0.774982,1.062503,11.5,28.4,0,7.4,86257
"VA","Grayson",18.197992,0.463791,1.062503,11,30.3,0,20.1,37684
"VA","Greene",0,0.525458,1.062503,9.9,27.9,0.157638,9.3,60406
"VA","Greensville",8.235753,0.085609,1.062503,14.1,32.7,0,27.9,40252
"VA","Halifax",23.443164,0.653409,1.082025,15.9,32.4,0.085227,16.9,40432
"VA","Hampton",29.98905,0.694044,1.062503,12.4,34.8,0.124197,15.2,50191
"VA","Hanover",21.792782,0.726074,1.062503,9.4,27.4,0.127554,6.2,81900
"VA","Harrisonburg",2.646332,1.581615,1.062503,6.7,24.8,0.095278,30.9,39967
"VA","Henrico",20.880246,0.848026,1.062503,9.7,27.5,0.158422,9.3,65524
"VA","Henry",16.979348,0.345615,1.082025,15.1,32.3,0.096004,19.6,36695
"VA","Highland",100,1.33452,1.082025,12.4,26.3,0,13.8,42363
"VA","Hopewell",36.442128,0.630744,1.062503,13.6,31.8,0.135159,20.6,37193
"VA","Isle of Wight",16.446387,0.638765,1.062503,12.6,29.3,0.11109,9.9,67480
"VA","James City",35.03957,0.688867,1.062503,10.5,25.2,0.220437,7.1,77668
"VA","King and Queen",7.738903,0.278746,1.062503,12.2,30.1,0,14,47513
"VA","King William",10.929737,0.864945,1.062503,10.3,26.3,0.061782,7.9,64651
"VA","Lancaster",3.227295,1.267657,1.062503,13.8,29.8,0.090547,13.1,47098
"VA","Lee",0.072699,0.320628,1.082025,12.1,29.4,0,25.9,32135
"VA","Lexington",6.165152,1.778143,1.082025,8.1,26,0.13678,22.9,44392
"VA","Loudoun",12.965645,0.68861,1.16363,6.9,21.6,0.110178,3.7,125900
"VA","Louisa",2.349262,0.378479,1.062503,10.9,32.4,0.058228,10.6,57015
"VA","Lunenburg",0.057365,0.561527,1.062503,13.2,27.5,0,21.1,38941
"VA","Lynchburg",16.580687,0.986755,1.082025,11.3,27.1,0.17711,23.1,39939
"VA","Madison",2.82336,0.532036,1.16363,11.4,29.1,0.076005,10.4,53655
"VA","Manassas",5.590494,1.069366,1.16363,8.2,28.7,0.166346,9.6,72562
"VA","Manassas Park",37.278498,0.527218,1.16363,7.9,28.3,0.197707,7.7,75429
"VA","Martinsville",22.803101,1.23988,1.082025,12.8,33.5,0.145868,23.7,32541
"VA","Mathews",0,0.905387,1.062503,11.9,27.8,0.226347,10.2,56119
"VA","Mecklenburg",9.225598,0.67325,1.062503,13.7,30.9,0.064119,20.4,33650
"VA","Middlesex",1.067416,1.682872,1.062503,12.4,26.2,0.093493,12.8,52407
"VA","Montgomery",14.604365,0.812389,1.082025,6.8,24.2,0.123401,20.8,51157
"VA","Nelson",7.227351,0.673401,1.082025,12.9,29.7,0.06734,13.9,49621
"VA","New Kent",0,0.699266,1.062503,9.9,28.2,0.049948,6.7,79322
"VA","Newport News",22.553574,0.819829,1.062503,12.7,32.3,0.1585,16.8,48127
"VA","Norfolk",19.849059,0.896393,1.062503,9.2,30.1,0.057043,21.5,45094
"VA","Northampton",1.670427,0.742513,1.062503,14.6,36.1,0.082501,20.5,37515
"VA","Northumberland",9.327356,0.979512,1.062503,14.8,26.3,0,13.7,52075
"VA","Norton",6.371988,1.984619,1.082025,9.6,26.2,0,23.7,31287
"VA","Nottoway",56.312722,0.834457,1.062503,14,34,0,23.7,39544
"VA","Orange",25.167752,0.742306,1.062503,10.1,28.3,0.085651,10.4,59482
"VA","Page",4.023314,0.545119,1.062503,10.9,28.3,0.083864,15,43313
"VA","Patrick",9.422605,0.383268,1.062503,12.5,30.9,0,17,37360
"VA","Petersburg",36.993325,0.764503,1.062503,15.6,41.4,0.12232,28.4,31645
"VA","Pittsylvania",15.664724,0.30457,1.082025,14.3,32,0,17.1,42390
"VA","Poquoson",42.894784,0.996016,1.062503,11.5,24.7,0.083001,5.4,86135
"VA","Portsmouth",17.120424,0.624974,1.062503,14,37.2,0.052081,18.6,46308
"VA","Powhatan",9.632205,0.56241,1.062503,10.7,30,0.035151,6.4,77761
"VA","Prince Edward",21.139327,0.780099,1.062503,11.4,32.1,0.043339,22.3,41088
"VA","Prince George",31.082441,0.401789,1.062503,12.3,33.2,0.026786,9.9,63320
"VA","Prince William",21.691069,0.529036,1.16363,7.9,25.5,0.107601,6.7,99206
"VA","Pulaski",15.033484,0.378766,1.082025,13.7,33,0.145679,15,48218
"VA","Radford",15.845597,0.680041,1.082025,6.9,29.6,0.17001,32.8,35259
"VA","Rappahannock",74.782452,0.950958,1.16363,11.7,27.2,0,9.8,62729
"VA","Richmond",5.112629,0.674006,1.062503,11.6,29.9,0.224669,17.7,43888
"VA","Richmond",21.476612,1.344944,1.062503,10.3,30,0.100986,24.4,40161
"VA","Roanoke",20.189709,0.682412,1.082025,11.5,26.6,0.181266,7.3,63372
"VA","Roanoke",18.39848,1.287364,1.082025,11.9,31.9,0.110633,21.3,39587
"VA","Rockbridge",20.187218,0.671832,1.082025,11.4,24.8,0,12.8,47561
"VA","Rockingham",21.77241,0.460529,1.062503,9.9,26.4,0.076755,11,52953
"VA","Russell",5.307593,0.463905,1.082025,11.5,28.9,0,21.2,38386
"VA","Salem",42.057002,1.255739,1.082025,9.3,25.2,0.117726,10.2,47600
"VA","Scott",10.597149,0.402073,1.082025,14.1,31.2,0.044675,19.2,37567
"VA","Shenandoah",6.92224,0.604356,1.16363,10.5,26.6,0.069733,11.5,54281
"VA","Smyth",12.151831,0.570433,1.082025,9.7,29.6,0.031691,18.1,38933
"VA","Southampton",22.459412,0.27687,1.062503,12.6,31.1,0,15.2,48119
"VA","Spotsylvania",23.428739,0.58829,1.16363,12.6,32.7,0.085147,7.7,76181
"VA","Stafford",25.762379,0.500029,1.16363,8.3,29.6,0.071433,5.4,95666
"VA","Staunton",5.696197,1.100334,1.062503,10.2,27.1,0.203766,15.2,43401
"VA","Suffolk",21.586738,0.552957,1.062503,10.9,31.9,0.0576,13.1,61171
"VA","Surry",29.911594,0.294551,1.062503,14,35.3,0,13,51331
"VA","Sussex",53.472564,0.424917,1.062503,13.5,35.9,0.169967,22.1,39900
"VA","Tazewell",19.058512,0.52932,1.082025,15.3,30.3,0.046028,17.2,40476
"VA","Virginia Beach",16.399566,1.124218,1.062503,8,27.9,0.133044,8.2,67032
"VA","Warren",11.868272,0.820786,1.16363,10.6,29.2,0.102598,10.8,58047
"VA","Washington",11.432893,0.657787,1.082025,13.1,30,0.036544,16.3,45864
"VA","Waynesboro",12.212768,1.310493,1.062503,9.5,29.7,0.234017,16,43500
"VA","Westmoreland",5.803602,1.029925,1.16363,13.5,30.7,0.057218,14.1,47581
"VA","Williamsburg",15.733189,3.879926,1.062503,8.9,26,0.136138,22,47971
"VA","Winchester",16.46353,2.287333,1.16363,8.9,26.7,0.181534,17.8,47679
"VA","Wise",8.337682,0.500814,1.082025,12.1,30.8,0.025041,22.7,36076
"VA","Wythe",3.988036,0.961505,1.082025,12.1,31.3,0.068679,14.4,42883
"VA","York",31.741051,0.798891,1.062503,9.5,26.1,0.180881,5.3,83007
"VT","Addison",2.356941,0.756573,1.128062,6.7,23,0.162123,8.9,58408
"VT","Bennington",11.824165,1.317053,0.869175,8.8,24.1,0.356702,11.8,50506
"VT","Caledonia",6.409908,0.871502,1.128062,8.2,28.3,0.064556,11.5,46403
"VT","Chittenden",17.65706,1.027839,1.128062,6.5,19.8,0.174421,10.4,67112
"VT","Essex",29.978634,0.816327,1.128062,10.2,29.8,0,14.3,41764
"VT","Franklin",4.451708,0.781218,1.128062,8.1,27.5,0.061675,8.1,59280
"VT","Grand Isle",0.509965,0.428939,1.128062,7.4,26.8,0,8.3,68342
"VT","Lamoille",2.362206,1.873854,1.128062,7,25.2,0.199346,10.2,54076
"VT","Orange",10.528555,0.866281,1.128062,7.7,26.6,0.034651,9.8,54552
"VT","Orleans",14.003688,0.738498,1.128062,9.3,28.5,0.036925,13.3,42884
"VT","Rutland",14.847582,1.447925,1.128062,9.4,29.5,0.099857,11.4,51164
"VT","Washington",12.300255,1.135632,1.128062,8.3,23,0.203397,9.3,56333
"VT","Windham",9.366975,1.624194,1.084805,7.5,23.4,0.137256,13.2,49298
"VT","Windsor",8.439428,1.410362,1.128062,8.1,24,0.142821,9.1,53984
"WA","Adams",15.955921,0.469263,0.996443,11,34.4,0.05214,16.5,48127
"WA","Asotin",18.864706,0.676011,0.996443,12.9,33.4,0.045067,15.7,46573
"WA","Benton",18.554285,0.681016,0.996443,9.5,31.5,0.150145,14.2,62698
"WA","Chelan",20.556443,1.206628,0.996443,9.4,26.7,0.187698,12.7,53604
"WA","Clallam",24.038847,1.168947,0.855103,11.4,26.3,0.137523,15.6,46708
"WA","Clark",20.500295,0.576486,0.855103,9.6,29.9,0.084256,10.6,64282
"WA","Columbia",26.495384,1.505646,0.996443,11.9,30,0,15.2,40209
"WA","Cowlitz",22.535566,0.626634,0.855103,11.8,32.1,0.08812,15.7,50502
"WA","Douglas",42.620488,0.502462,0.996443,8.6,28.7,0.050246,13.5,51400
"WA","Ferry",48.593438,0.652146,0.996443,10.7,28.1,0,20.4,40747
"WA","Franklin",24.105951,0.398592,0.996443,7.1,30.1,0.045553,15.6,58246
"WA","Garfield",99.585693,0.902935,0.996443,14.4,33.1,0,15.2,47087
"WA","Grant",21.745005,0.52605,0.996443,9,34.3,0.064414,16.1,50573
"WA","Grays Harbor",32.514603,0.833122,0.855103,11.6,36.9,0.084724,16,44345
"WA","Island",24.570208,0.756859,0.855103,9.4,27.4,0.126143,8.4,60567
"WA","Jefferson",22.865974,1.224031,0.855103,11.2,24.5,0.16541,11.9,53421
"WA","King",16.454869,1.106268,0.855103,6.8,22.2,0.167791,9.8,81816
"WA","Kitsap",32.802807,0.708151,0.855103,8.7,29.6,0.09442,9.9,65814
"WA","Kittitas",21.814636,1.058276,0.855103,7.9,28.9,0.141103,20,47378
"WA","Klickitat",35.731732,0.862854,0.855103,10.3,27.5,0.047936,17.2,50043
"WA","Lewis",23.381109,0.758705,0.855103,9.5,32.8,0.053242,15.3,47619
"WA","Lincoln",56.729532,0.487805,0.996443,10.4,31.2,0,14,49774
"WA","Mason",8.695271,0.576502,0.855103,11.1,30.5,0.082357,16.9,54175
"WA","Okanogan",17.659651,0.847663,0.996443,10.5,28,0.145314,20.5,41844
"WA","Pacific",33.941696,1.60498,0.855103,12.6,31.6,0.048636,18.8,41088
"WA","Pend Oreille",33.875802,1.001155,0.996443,13.9,28.8,0.077012,19.6,41526
"WA","Pierce",32.731212,0.608226,0.855103,9.4,30,0.081738,12.4,60168
"WA","San Juan",0.240979,2.185451,0.855103,10.2,20.7,0.374649,11.5,59859
"WA","Skagit",25.802065,0.955427,0.855103,9.1,26.4,0.108005,14.9,56891
"WA","Skamania",4.293874,0.793651,0.855103,9.1,28.1,0,14.5,53733
"WA","Snohomish",23.102938,0.687219,0.855103,9.9,29.4,0.096105,9.3,76053
"WA","Spokane",15.786906,0.660723,0.996443,9.3,29.2,0.113562,15.5,48676
"WA","Stevens",29.732211,0.641466,0.996443,10.6,30.6,0.068729,19.7,42845
"WA","Thurston",31.263157,0.643217,0.855103,8.8,28.1,0.090276,12.2,62299
"WA","Wahkiakum",80.384312,0.737644,0.855103,12.8,31.4,0,12.6,50402
"WA","Walla Walla",20.731616,0.735245,0.996443,10.4,28,0.100261,16.5,50120
"WA","Whatcom",28.378161,0.94072,0.855103,7.9,23.1,0.143988,14.4,55073
"WA","Whitman",20.741565,0.640656,0.996443,6.6,22.9,0.04271,20.8,43817
"WA","Yakima",13.327819,0.512744,0.996443,10.2,29.6,0.072672,19.1,46891
"WI","Adams",9.324865,0.742023,0.795895,12.8,34,0.049468,17.4,42844
"WI","Ashland",28.328026,1.304105,0.795895,11,27.3,0.1242,17.2,40163
"WI","Barron",7.887224,0.96799,0.873642,9,31.6,0.109999,10.5,51056
"WI","Bayfield",30.72517,2.268936,0.795895,9.5,28.7,0.066733,11.1,50080
"WI","Brown",22.967539,0.845444,0.795895,9.3,28.4,0.132466,11.1,56003
"WI","Buffalo",23.377437,1.592357,0.873642,10.2,32,0.075827,10.2,53892
"WI","Burnett",8.151852,1.891962,0.873642,10.6,28.7,0.06524,13.1,44858
"WI","Calumet",25.072838,0.686994,0.795895,8.1,31.3,0.080823,6.2,71298
"WI","Chippewa",14.817318,0.819414,0.795895,8.2,30.2,0.126064,10.8,53209
"WI","Clark",4.301765,0.81341,0.795895,8.8,34.1,0.02905,13.9,50187
"WI","Columbia",6.208409,1.201095,0.795895,8,34.7,0.070653,8.9,60837
"WI","Crawford",12.755129,1.037091,0.795895,9.5,33.1,0,14.5,44895
"WI","Dane",20.207204,0.854181,0.795895,6.3,23.7,0.191755,11.2,65416
"WI","Dodge",12.896996,0.59837,0.769507,9.8,31.7,0.06774,8.7,56514
"WI","Door",9.402463,3.313405,0.795895,10,27.5,0.144061,8.5,55047
"WI","Douglas",31.669447,1.167101,0.795895,9.8,32.2,0.16019,14.8,48715
"WI","Dunn",14.780076,0.767408,0.873642,9.4,32.3,0.112854,13.5,53082
"WI","Eau Claire",22.862058,0.777835,0.795895,8,29.2,0.088614,13.6,51937
"WI","Florence",11.921271,1.785316,0.795895,11.8,32,0,12.2,46193
"WI","Fond du Lac",21.040678,0.766517,0.769507,8.7,30.1,0.127753,9.4,58049
"WI","Forest",37.573673,1.53391,0.795895,12.5,34.7,0,14.5,44098
"WI","Grant",11.291749,0.810357,0.795895,8.2,31.9,0.057883,14,51008
"WI","Green",14.3896,0.9983,0.795895,10.5,31.4,0.134905,7.5,59155
"WI","Green Lake",19.888962,1.274156,0.795895,11.4,34.6,0.10618,12.2,49493
"WI","Iowa",20.301329,1.049318,0.795895,8.6,31.8,0.041973,9.5,58092
"WI","Iron",19.215249,3.380091,0.795895,12.4,29.1,0,13,42328
"WI","Jackson",33.007083,1.113694,0.795895,9.8,32.6,0.290529,12.4,50653
"WI","Jefferson",7.620795,0.805735,0.769507,7.7,29.4,0.106641,9.2,61622
"WI","Juneau",21.216911,0.795605,0.795895,11.6,35.8,0.075772,14.5,46051
"WI","Kenosha",24.243262,0.737797,0.769507,8.9,32.9,0.07735,12.7,56414
